해역,년도,광역시도,지선,위도,경도,,,,,,,,,,,
동해,2011,강원도,양양군 현북면 기사문리,38.09666667,128.7661111,,,,,,,,,,,
동해,2011,강원도,양양군 현북면 기사문리,38.02527778,128.8091667,,,,,,,,,,,
동해,2011,강원도,양양군 현북면 기사문리,38.1625,128.8886111,,,,,,,,,,,
동해,2011,강원도,양양군 현북면 기사문리,38.2125,128.97,,,,,,,,,,,
동해,2011,강원도,삼척시 원덕읍 신남,37.39138889,129.5086111,,,,,,,,,,,
동해,2011,강원도,삼척시 원덕읍 신남,37.40444444,129.5430556,,,,,,,,,,,
동해,2011,강원도,삼척시 원덕읍 신남,37.46444444,129.3608333,,,,,,,,,,,
동해,2011,강원도,삼척시 원덕읍 신남,37.35027778,129.4505556,,,,,,,,,,,
동해,2011,강원도,삼척시 원덕읍 신남,37.36777778,129.4786111,,,,,,,,,,,
동해,2011,경상북도,울진군 울진읍 현내리,37.20527778,129.4466667,,,,,,,,,,,
동해,2011,경상북도,울진군 울진읍 현내리,37.06861111,129.4466667,,,,,,,,,,,
동해,2011,경상북도,울진군 울진읍 현내리,37.06861111,129.5936111,,,,,,,,,,,
동해,2011,경상북도,울진군 울진읍 현내리,37.20527778,129.5936111,,,,,,,,,,,
동해,2011,부산광역시,영도구 동삼동,35.30305556,129.1291667,,,,,,,,,,,
동해,2011,부산광역시,영도구 동삼동,35.08666667,129.2033333,,,,,,,,,,,
동해,2011,부산광역시,영도구 동삼동,35.21888889,129.3011111,,,,,,,,,,,
동해,2011,부산광역시,영도구 동삼동,35.24388889,129.3355556,,,,,,,,,,,
서해,2011,인천광역시,웅진군 백령면 고봉포,38.23361111,124.7672222,,,,,,,,,,,
서해,2011,인천광역시,웅진군 백령면 고봉포,37.99555556,124.6952778,,,,,,,,,,,
서해,2011,인천광역시,웅진군 백령면 고봉포,38.19805556,124.8169444,,,,,,,,,,,
서해,2011,인천광역시,웅진군 백령면 고봉포,38.22305556,124.8466667,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(1단지)",36.41805556,126.6291667,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(1단지)",36.4075,126.6433333,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(1단지)",36.44888889,126.6616667,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(1단지)",36.42277778,126.6686111,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(1단지)",36.25305556,126.5344444,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(1단지)",36.44805556,126.6983333,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(2단지)",36.43,126.7461111,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(2단지)",36.44583333,126.5408333,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(2단지)",36.42194444,126.7641667,,,,,,,,,,,
서해,2011,충청남도,"보령시 웅천읍 무창포
(2단지)",36.25361111,126.7747222,,,,,,,,,,,
서해,2011,전라북도,군산시 옥도면 장자도,35.99555556,126.4941667,,,,,,,,,,,
서해,2011,전라북도,군산시 옥도면 장자도,35.98861111,126.505,,,,,,,,,,,
서해,2011,전라북도,군산시 옥도면 장자도,35.98722222,126.5311111,,,,,,,,,,,
서해,2011,전라북도,군산시 옥도면 장자도,36.02083333,126.5355556,,,,,,,,,,,
서해,2011,전라북도,군산시 옥도면 장자도,35.82,126.5544444,,,,,,,,,,,
서해,2011,전라북도,군산시 옥도면 장자도,35.99861111,126.5741667,,,,,,,,,,,
서해,2011,전라북도,"군산시 옥도면 장자도
(잘피)",35.99861111,126.5741667,,,,,,,,,,,
서해,2011,전라북도,"군산시 옥도면 장자도
(잘피)",36.00888889,126.5847222,,,,,,,,,,,
서해,2011,전라북도,"군산시 옥도면 장자도
(잘피)",35.98916667,126.5936111,,,,,,,,,,,
서해,2011,전라북도,"군산시 옥도면 장자도
(잘피)",35.99916667,126.6030556,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.90027778,128.3966667,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.98805556,128.1819444,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.94222222,128.1827778,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,35.06694444,128.2005556,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.88694444,128.2011111,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.95222222,128.2633333,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.92194444,128.1813889,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.86694444,128.3275,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,35.05666667,128.3291667,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.9225,128.3386111,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.86444444,128.3619444,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.83666667,128.38,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,35.01444444,128.1897222,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.91138889,128.4080556,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.95916667,128.4163889,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.93861111,128.4211111,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.88555556,128.1905556,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.83416667,128.2002778,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.95666667,128.2002778,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.98972222,128.2030556,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,35.01916667,128.2372222,,,,,,,,,,,
남해,2011,경상남도,통영시 사량면 사량도,34.97861111,128.2483333,,,,,,,,,,,
남해,2011,전라남도,"여수시 삼산면 거문도
(거문리)",34.13305556,127.3975,,,,,,,,,,,
남해,2011,전라남도,"여수시 삼산면 거문도
(거문리)",34.08166667,127.4177778,,,,,,,,,,,
남해,2011,전라남도,"여수시 삼산면 거문도
(거문리)",34.10861111,127.4261111,,,,,,,,,,,
남해,2011,전라남도,"여수시 삼산면 거문도
(거문리)",34.09027778,127.4297222,,,,,,,,,,,
남해,2011,전라남도,"여수시 삼산면 거문도
(거문리)",34.02666667,127.4716667,,,,,,,,,,,
남해,2011,전라남도,"여수시 삼산면 거문도
(거문리)",34.15333333,127.4772222,,,,,,,,,,,
남해,2011,전라남도,"여수시 삼산면 거문도
(거문리)",34.08972222,127.4897222,,,,,,,,,,,
제주도,2011,제주도,제주시 애월읍 동귀리,33.58,126.4447222,,,,,,,,,,,
제주도,2011,제주도,제주시 애월읍 동귀리,33.61777778,126.4669444,,,,,,,,,,,
제주도,2011,제주도,제주시 애월읍 동귀리,33.5175,126.4797222,,,,,,,,,,,
제주도,2011,제주도,제주시 애월읍 동귀리,33.70083333,126.4905556,,,,,,,,,,,
제주도,2011,제주도,제주시 애월읍 동귀리,33.5325,126.5338889,,,,,,,,,,,
제주도,2011,제주도,제주시 애월읍 동귀리,33.7325,126.4155556,,,,,,,,,,,
제주도,2011,제주도,제주시 애월읍 동귀리,33.5925,126.5758333,,,,,,,,,,,
제주도,2011,제주도,제주시 애월읍 동귀리,33.71722222,126.6088889,,,,,,,,,,,
제주도,2011,제주도,서귀포시 하예동,33.39333333,126.3841667,,,,,,,,,,,
제주도,2011,제주도,서귀포시 하예동,33.47944444,126.3930556,,,,,,,,,,,
제주도,2011,제주도,서귀포시 하예동,33.49194444,126.3997222,,,,,,,,,,,
제주도,2011,제주도,서귀포시 하예동,33.44583333,126.5919444,,,,,,,,,,,
제주도,2011,제주도,서귀포시 하예동,33.35388889,126.6030556,,,,,,,,,,,
제주도,2011,제주도,서귀포시 하예동,33.26083333,126.4927778,,,,,,,,,,,
동해,2012,강원도,"강릉시 주문진읍 주문리
(소돌)",37.96611111,128.9688889,,,,,,,,,,,
동해,2012,강원도,"강릉시 주문진읍 주문리
(소돌)",38.01222222,129.0175,,,,,,,,,,,
동해,2012,강원도,"강릉시 주문진읍 주문리
(소돌)",37.97361111,129.0758333,,,,,,,,,,,
동해,2012,강원도,"강릉시 주문진읍 주문리
(소돌)",38.01972222,128.8633333,,,,,,,,,,,
동해,2012,강원도,"강릉시 주문진읍 주문리
(소돌)",37.99583333,129.0569444,,,,,,,,,,,
동해,2012,강원도,"강릉시 주문진읍 주문리
(소돌)",38.08805556,128.8930556,,,,,,,,,,,
동해,2012,강원도,삼척시 원덕읍 갈남리,37.32472222,129.3911111,,,,,,,,,,,
동해,2012,강원도,삼척시 원덕읍 갈남리,37.28388889,129.4797222,,,,,,,,,,,
동해,2012,강원도,삼척시 원덕읍 갈남리,37.46055556,129.5419444,,,,,,,,,,,
동해,2012,강원도,삼척시 원덕읍 갈남리,37.29277778,129.5730556,,,,,,,,,,,
동해,2012,경상북도,포항시 남구 구룡포,36.03833333,129.7508333,,,,,,,,,,,
동해,2012,경상북도,포항시 남구 구룡포,35.99277778,129.7508333,,,,,,,,,,,
동해,2012,경상북도,포항시 남구 구룡포,36.22555556,129.6022222,,,,,,,,,,,
동해,2012,경상북도,포항시 남구 구룡포,36.19694444,129.6680556,,,,,,,,,,,
동해,2012,경상북도,포항시 남구 구룡포,36.05444444,129.6783333,,,,,,,,,,,
동해,2012,울산광역시,동구 주전동,35.72944444,129.5588889,,,,,,,,,,,
동해,2012,울산광역시,동구 주전동,35.56805556,129.5608333,,,,,,,,,,,
동해,2012,울산광역시,동구 주전동,35.72888889,129.7058333,,,,,,,,,,,
동해,2012,울산광역시,동구 주전동,35.5675,129.7080556,,,,,,,,,,,
서헤,2012,전라북도,군산시 옥도면 무녀도,35.89,126.5205556,,,,,,,,,,,
서헤,2012,전라북도,군산시 옥도면 무녀도,35.98777778,126.5205556,,,,,,,,,,,
서헤,2012,전라북도,군산시 옥도면 무녀도,35.98722222,126.6797222,,,,,,,,,,,
서헤,2012,전라북도,군산시 옥도면 무녀도,35.88972222,126.6794444,,,,,,,,,,,
서헤,2012,전라북도,부안군 변산면 격포리,35.62861111,126.5541667,,,,,,,,,,,
서헤,2012,전라북도,부안군 변산면 격포리,35.7075,126.5597222,,,,,,,,,,,
서헤,2012,전라북도,부안군 변산면 격포리,35.63222222,126.6688889,,,,,,,,,,,
서헤,2012,전라북도,부안군 변산면 격포리,35.7125,126.6730556,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.70138889,128.5125,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.62944444,128.5397222,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.74194444,128.3016667,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.77277778,128.3066667,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.61916667,128.3686111,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.85666667,128.3991667,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.84638889,128.4466667,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.86888889,128.4716667,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.75638889,128.3172222,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.65527778,128.3169444,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.69083333,128.3338889,,,,,,,,,,,
남해,2012,경상남도,통영시 욕지면 초도,34.66277778,128.4891667,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.21972222,126.9791667,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.25361111,126.9875,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.25361111,127.0061111,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.385,126.7605556,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.32638889,126.7538889,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.22527778,126.7908333,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.43472222,126.8022222,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.36166667,126.8227778,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.32138889,126.8288889,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.34027778,126.8975,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.38638889,126.9705556,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.415,126.9838889,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.22083333,126.9883333,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.24861111,126.8122222,,,,,,,,,,,
남해,2012,전라남도,완도군 청산면 모서리,34.25444444,126.8275,,,,,,,,,,,
제주,2012,제주도,제주시 조천읍 북촌리,33.60111111,126.8272222,,,,,,,,,,,
제주,2012,제주도,제주시 조천읍 북촌리,33.55333333,126.6683333,,,,,,,,,,,
제주,2012,제주도,제주시 조천읍 북촌리,33.65166667,126.7663889,,,,,,,,,,,
제주,2012,제주도,제주시 조천읍 북촌리,33.745,126.8569444,,,,,,,,,,,
제주,2012,제주도,제주시 조천읍 북촌리,33.77416667,126.7313889,,,,,,,,,,,
제주,2012,제주도,제주시 조천읍 북촌리,33.61166667,126.8091667,,,,,,,,,,,
제주,2012,제주도,제주시 조천읍 북촌리,33.72444444,126.8180556,,,,,,,,,,,
제주,2012,제주도,서귀포시 대포동,33.23555556,126.5625,,,,,,,,,,,
제주,2012,제주도,서귀포시 대포동,33.29583333,126.5822222,,,,,,,,,,,
제주,2012,제주도,서귀포시 대포동,33.2775,126.6344444,,,,,,,,,,,
제주,2012,제주도,서귀포시 대포동,33.24111111,126.4433333,,,,,,,,,,,
제주,2012,제주도,서귀포시 대포동,33.32611111,126.5297222,,,,,,,,,,,
제주,2012,제주도,서귀포시 대포동,33.44638889,126.5658333,,,,,,,,,,,
제주,2012,제주도,서귀포시 대포동,33.29611111,126.5775,,,,,,,,,,,
제주,2012,제주도,서귀포시 대포동,33.35027778,126.6977778,,,,,,,,,,,
제주,2012,제주도,서귀포시 대포동,33.31444444,126.4608333,,,,,,,,,,,
동해,2013,강원도,강릉시 사천면 사천진리,37.91055556,129.0319444,,,,,,,,,,,
동해,2013,강원도,강릉시 사천면 사천진리,37.97166667,128.8708333,,,,,,,,,,,
동해,2013,강원도,강릉시 사천면 사천진리,37.83638889,129.0169444,,,,,,,,,,,
동해,2013,강원도,강릉시 사천면 사천진리,37.9625,129.0263889,,,,,,,,,,,
동해,2013,강원도,강릉시 사천면 사천진리,38.03527778,129.0802778,,,,,,,,,,,
동해,2013,강원도,강릉시 사천면 사천진리,37.96138889,128.8883333,,,,,,,,,,,
동해,2013,강원도,강릉시 사천면 사천진리,38.01611111,128.8930556,,,,,,,,,,,
동해,2013,강원도,동해시 어달동 어달리,37.65305556,129.1213889,,,,,,,,,,,
동해,2013,강원도,동해시 어달동 어달리,37.7225,129.2155556,,,,,,,,,,,
동해,2013,강원도,동해시 어달동 어달리,37.57944444,129.2938889,,,,,,,,,,,
동해,2013,강원도,동해시 어달동 어달리,37.74611111,129.2994444,,,,,,,,,,,
동해,2013,강원도,동해시 어달동 어달리,37.57444444,129.3319444,,,,,,,,,,,
동해,2013,경상북도,포항시 남구 구만2리,36.20861111,129.5405556,,,,,,,,,,,
동해,2013,경상북도,포항시 남구 구만2리,36.18083333,129.5441667,,,,,,,,,,,
동해,2013,경상북도,포항시 남구 구만2리,36.27472222,129.6836111,,,,,,,,,,,
동해,2013,경상북도,포항시 남구 구만2리,36.10388889,129.7011111,,,,,,,,,,,
동해,2013,경상북도,포항시 남구 구만2리,36.16166667,129.7641667,,,,,,,,,,,
동해,2013,경상북도,포항시 남구 구만2리,36.12083333,129.8061111,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.37361111,129.6169444,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.50638889,129.405,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.3675,129.4116667,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.49972222,129.4988889,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.42138889,129.5144444,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.59583333,129.5272222,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.38416667,129.5758333,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.41694444,129.6038889,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.61138889,129.4338889,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.60944444,129.4352778,,,,,,,,,,,
동해,2013,경상북도,영덕군 강구면 삼사리,36.70805556,129.4697222,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(1단지)",36.97194444,126.5452778,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(1단지)",37.02472222,126.3391667,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(1단지)",37.14638889,126.3966667,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(1단지)",36.92861111,126.4486111,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(2단지)",37.11777778,126.6011111,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(2단지)",37.14611111,126.3816667,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(2단지)",37.01833333,126.4244444,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(2단지)",37.04555556,126.4669444,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(3단지)",37.05611111,126.5197222,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(3단지)",36.90388889,126.5513889,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(3단지)",36.90472222,126.3691667,,,,,,,,,,,
서해,2013,충청남도,"서산시 대산읍 가로림만
(3단지)",37.05638889,126.3938889,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.81333333,128.4158333,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.74833333,128.4163889,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.89083333,128.2580556,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.91416667,128.3063889,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.89666667,128.4386111,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.78027778,128.1844444,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.91222222,128.1844444,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.7375,128.1986111,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.7875,128.1986111,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.69666667,128.3858333,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.80388889,128.2252778,,,,,,,,,,,
남해,2013,경상남도,통영시 욕지면 두미도,34.85111111,128.2675,,,,,,,,,,,
남해,2013,전라남도,완도군 청산면 모동리,34.39583333,126.8691667,,,,,,,,,,,
남해,2013,전라남도,완도군 청산면 모동리,34.25638889,126.8958333,,,,,,,,,,,
남해,2013,전라남도,완도군 청산면 모동리,34.27444444,126.9077778,,,,,,,,,,,
남해,2013,전라남도,완도군 청산면 모동리,34.26888889,126.9466667,,,,,,,,,,,
남해,2013,전라남도,완도군 청산면 모동리,34.30055556,126.9738889,,,,,,,,,,,
남해,2013,전라남도,완도군 청산면 모동리,34.13555556,126.7588889,,,,,,,,,,,
남해,2013,전라남도,완도군 청산면 모동리,34.29527778,126.7763889,,,,,,,,,,,
제주,2013,제주도,제주시 애월읍 고내리,33.57722222,126.4491667,,,,,,,,,,,
제주,2013,제주도,제주시 애월읍 고내리,33.54472222,126.4597222,,,,,,,,,,,
제주,2013,제주도,제주시 애월읍 고내리,33.49083333,126.3383333,,,,,,,,,,,
제주,2013,제주도,제주시 애월읍 고내리,33.59583333,126.3936111,,,,,,,,,,,
제주,2013,제주도,제주시 애월읍 고내리,33.69583333,126.5647222,,,,,,,,,,,
제주,2013,제주도,제주시 애월읍 고내리,33.58194444,126.3533333,,,,,,,,,,,
제주,2013,제주도,서귀포시 성산읍 고성?신양리,33.46444444,127.0836111,,,,,,,,,,,
제주,2013,제주도,서귀포시 성산읍 고성?신양리,33.44638889,127.1172222,,,,,,,,,,,
제주,2013,제주도,서귀포시 성산읍 고성?신양리,33.52805556,127.1319444,,,,,,,,,,,
제주,2013,제주도,서귀포시 성산읍 고성?신양리,33.44833333,127.145,,,,,,,,,,,
제주,2013,제주도,서귀포시 성산읍 고성?신양리,33.52111111,127.1891667,,,,,,,,,,,
제주,2013,제주도,서귀포시 성산읍 고성?신양리,33.64472222,126.9597222,,,,,,,,,,,
제주,2013,제주도,서귀포시 성산읍 고성?신양리,33.68277778,126.99,,,,,,,,,,,
제주,2013,제주도,서귀포시 성산읍 고성?신양리,33.52638889,126.9969444,,,,,,,,,,,
제주,2013,제주도,서귀포시 성산읍 고성?신양리,33.63444444,127.0447222,,,,,,,,,,,
동해,2014,강원도,양양군 강현면 물치리,38.3075,128.7577778,,,,,,,,,,,
동해,2014,강원도,양양군 강현면 물치리,38.25694444,128.8513889,,,,,,,,,,,
동해,2014,강원도,양양군 강현면 물치리,38.32055556,128.6475,,,,,,,,,,,
동해,2014,강원도,양양군 강현면 물치리,38.31777778,128.7172222,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",37.90111111,129.0261111,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",37.90527778,129.0302778,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",37.91305556,129.0686111,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",37.90305556,129.0930556,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",38.12861111,128.8541667,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",38.12888889,128.8541667,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",38.12861111,128.8544444,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",38.0475,128.8733333,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",37.93083333,128.9669444,,,,,,,,,,,
동해,2014,강원도,"강릉시 주문진읍 주문리
(주문5리)",38.14361111,129.0002778,,,,,,,,,,,
동해,2014,경상북도,포항시 남구 삼정3리,36.06277778,129.6652778,,,,,,,,,,,
동해,2014,경상북도,포항시 남구 삼정3리,36.0675,129.6847222,,,,,,,,,,,
동해,2014,경상북도,포항시 남구 삼정3리,36.08666667,129.7122222,,,,,,,,,,,
동해,2014,경상북도,포항시 남구 삼정3리,36.11722222,129.5819444,,,,,,,,,,,
동해,2014,경상북도,포항시 남구 삼정3리,36.00861111,129.7313889,,,,,,,,,,,
동해,2014,경상북도,포항시 남구 삼정3리,36.17194444,129.7447222,,,,,,,,,,,
동해,2014,경상북도,포항시 남구 삼정3리,36.08,129.7852778,,,,,,,,,,,
동해,2014,경상북도,포항시 남구 삼정3리,36.17361111,129.8316667,,,,,,,,,,,
동해,2014,경상북도,포항시 북구 방어리,36.27666667,129.5516667,,,,,,,,,,,
동해,2014,경상북도,포항시 북구 방어리,36.32083333,129.5519444,,,,,,,,,,,
동해,2014,경상북도,포항시 북구 방어리,36.245,129.4291667,,,,,,,,,,,
동해,2014,경상북도,포항시 북구 방어리,36.25361111,129.51,,,,,,,,,,,
동해,2014,경상북도,포항시 북구 방어리,36.37305556,129.5641667,,,,,,,,,,,
동해,2014,경상북도,울릉군 서면 태하리,37.52194444,130.9530556,,,,,,,,,,,
동해,2014,경상북도,울릉군 서면 태하리,37.72638889,130.9913889,,,,,,,,,,,
동해,2014,경상북도,울릉군 서면 태하리,37.65944444,131.0030556,,,,,,,,,,,
동해,2014,경상북도,울릉군 서면 태하리,37.68555556,131.0291667,,,,,,,,,,,
동해,2014,경상북도,영덕군 원척리?경정리,36.49638889,129.5791667,,,,,,,,,,,
동해,2014,경상북도,영덕군 원척리?경정리,36.46222222,129.585,,,,,,,,,,,
동해,2014,경상북도,영덕군 원척리?경정리,36.47277778,129.3933333,,,,,,,,,,,
동해,2014,경상북도,영덕군 원척리?경정리,36.49583333,129.3977778,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.30944444,129.1225,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.35416667,129.1902778,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.33916667,129.1977778,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.37666667,129.1983333,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.37694444,129.2066667,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.3275,129.2255556,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.10055556,129.2413889,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.10972222,129.2580556,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.19638889,129.2588889,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.20222222,129.2752778,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.32,129.2883333,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.20416667,129.3125,,,,,,,,,,,
동해,2014,부산광역시 ,남구 용호동,35.28916667,129.3275,,,,,,,,,,,
